,locus_tag,product,5GB1_vial_wLa_TR3,5GB1_vial_woLa_TR2
410,MBURv2_20324,"Calcium-translocating P-type ATPase, PMCA-type",30.0,38.0
411,MBURv2_20325,2-alkenal reductase,26.0,22.0
412,MBURv2_20326,conserved exported protein of unknown function,28.0,35.0
413,MBURv2_20327,Pyruvate kinase,6.0,11.0
414,MBURv2_20328,putative ABC transporter component; periplasmic phosphate-binding protein,9.0,12.0
415,MBURv2_20329,membrane protein of unknown function,32.0,37.0
416,MBURv2_20330,"high-affinity phosphate transport protein (ABC superfamily, membrane)",8.0,9.0
417,MBURv2_20331,"high-affinity phosphate transport protein (ABC superfamily, membrane)",14.0,16.0
418,MBURv2_20332,phosphate transporter subunit ; ATP-binding component of ABC superfamily,14.0,12.0
419,MBURv2_20333,Phosphate uptake regulator,18.0,18.0
420,MBURv2_20334,conserved protein of unknown function,14.0,24.0
421,MBURv2_20335,conserved protein of unknown function,161.0,111.0
422,MBURv2_20336,Putative cytoplasmic protein (fragment),69.0,83.0
423,MBURv2_20337,conserved membrane protein of unknown function,61.0,42.0
424,MBURv2_20338,conserved membrane protein of unknown function,57.0,62.0
425,MBURv2_20339,protein of unknown function,42.0,55.0
426,MBURv2_20340,conserved protein of unknown function,189.0,186.0
427,MBURv2_20341,conserved protein of unknown function,176.0,179.0
428,MBURv2_20342,glycolate oxidase iron-sulfur subunit,45.0,48.0
429,MBURv2_20343,glycolate oxidase FAD binding subunit,45.0,22.0
430,MBURv2_20344,"glycolate oxidase subunit, FAD-linked",26.0,34.0
431,MBURv2_20345,conserved protein of unknown function,67.0,59.0
432,MBURv2_20346,protein of unknown function,122.0,49.0
433,MBURv2_20347,BLUF domain protein,210.0,218.0
434,MBURv2_20348,Inner membrane lipoprotein YiaD,165.0,137.0
435,MBURv2_20349,putative RND transporter translocase subunit,77.0,59.0
436,MBURv2_20350,conserved membrane protein of unknown function,223.0,217.0
437,MBURv2_20351,conserved membrane protein of unknown function,44.0,43.0
438,MBURv2_20352,conserved protein of unknown function,74.0,85.0
439,MBURv2_20353,protein of unknown function,513.0,394.0
440,MBURv2_20354,conserved protein of unknown function,1609.0,1468.0
441,MBURv2_20355,conserved membrane protein of unknown function,50.0,55.0
442,MBURv2_20356,conserved protein of unknown function,34.0,49.0
443,MBURv2_20357,MscS Mechanosensitive ion channel,97.0,68.0
444,MBURv2_20358,conserved protein of unknown function,88.0,81.0
445,MBURv2_20359,D-Glucan glucanohydrolase (Alpha amylase),110.0,109.0
446,MBURv2_20360,putative gluconokinase,76.0,72.0
447,MBURv2_20361,Gluconolactonase,55.0,53.0
448,MBURv2_20362,conserved protein of unknown function,152.0,148.0
449,MBURv2_20363,conserved protein of unknown function,163.0,110.0
450,MBURv2_20364,conserved protein of unknown function,44.0,49.0
451,MBURv2_20365,protein of unknown function,6.0,13.0
452,MBURv2_20366,putative thiol disulfide isomerase,13.0,9.0
453,MBURv2_20367,conserved protein of unknown function,8.0,5.0
454,MBURv2_20368,Glucose 1-dehydrogenase 1,19.0,10.0
455,MBURv2_20369,conserved protein of unknown function,14.0,16.0
456,MBURv2_20370,Transcriptional regulatory protein TcrA,18.0,17.0
457,MBURv2_20371,"Two-component signal transduction system response, histidine kinase sensor",25.0,17.0
458,MBURv2_20372,CBS domain protein (Hemolysins and related protein family),59.0,54.0
459,MBURv2_20373,conserved membrane protein of unknown function,59.0,51.0
460,MBURv2_20374,putative xanthine dehydrogenase accessory factor,46.0,46.0
461,MBURv2_20375,conserved membrane protein of unknown function,77.0,73.0
462,MBURv2_20376,conserved protein of unknown function,37.0,40.0
463,MBURv2_20377,"Xanthine dehydrogenase, large subunit",50.0,40.0
464,MBURv2_20378,"Xanthine dehydrogenase, iron-sulfur cluster and FAD-binding subunit",30.0,34.0
465,MBURv2_20379,Adenine deaminase,66.0,69.0
466,MBURv2_20380,conserved membrane protein of unknown function,44.0,41.0
467,MBURv2_20381,protein of unknown function,15.0,9.0
468,MBURv2_20382,Rare lipoprotein A,264.0,248.0
469,MBURv2_20383,Response regulator receiver sensor signal transduction histidine kinase,49.0,61.0
470,MBURv2_20384,protein of unknown function,62.0,109.0
471,MBURv2_20385,putative 2Fe-2S ferredoxin-like,55.0,49.0
472,MBURv2_20386,conserved protein of unknown function,62.0,73.0
473,MBURv2_20387,putative methyltransferase with corrinoid-binding domain,79.0,101.0
474,MBURv2_20388,conserved protein of unknown function,90.0,74.0
475,MBURv2_20389,putative two-component sensor protein histidine kinase,93.0,90.0
476,MBURv2_20390,putative Diguanylate cyclase,124.0,95.0
477,MBURv2_20391,"7,8-diaminopelargonic acid synthase, PLP-dependent",78.0,58.0
478,MBURv2_20392,putative periplasmic serine endoprotease DegP-like,108.0,94.0
479,MBURv2_20393,conserved protein of unknown function,79.0,75.0
480,MBURv2_20394,conserved hypothetical protein; putative membrane protein,174.0,151.0
481,MBURv2_20395,conserved hypothetical protein; putative membrane protein,111.0,103.0
482,MBURv2_20396,conserved protein of unknown function,119.0,107.0
483,MBURv2_20397,conserved exported protein of unknown function,184.0,194.0
484,MBURv2_20398,Chemotaxis protein CheY (2 CheY domains),233.0,174.0
485,MBURv2_20399,Formaldehyde activating enzyme homolog,1238.0,1303.0
486,MBURv2_20400,Radical SAM domain protein,74.0,76.0
487,MBURv2_20401,conserved protein of unknown function,2781.0,2279.0
488,MBURv2_20402,tRNA(Ile)-lysidine synthase,57.0,55.0
489,MBURv2_20403,CTP synthetase,56.0,60.0
490,MBURv2_20404,2-dehydro-3-deoxyphosphooctonate aldolase,96.0,71.0
491,MBURv2_20405,enolase,263.0,241.0
492,MBURv2_20406,cell division protein,165.0,164.0
493,MBURv2_20407,4-diphosphocytidyl-2C-methyl-D-erythritol synthase,31.0,37.0
494,MBURv2_20408,"2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",40.0,30.0
495,MBURv2_20409,tRNA pseudouridine synthase D,13.0,15.0
496,MBURv2_20410,Undecaprenyl-diphosphatase 2,44.0,35.0
497,MBURv2_20411,Smr protein/MutS2,79.0,60.0
498,MBURv2_20412,broad specificity 5'(3')-nucleotidase and polyphosphatase,77.0,53.0
499,MBURv2_20413,L-isoaspartate protein carboxylmethyltransferase type II,87.0,55.0
500,MBURv2_20414,conserved membrane protein of unknown function,69.0,83.0
501,MBURv2_20415,Ribose-5-phosphate isomerase A,193.0,197.0
502,MBURv2_20416,putative ferredoxin 2fe-2s protein,233.0,296.0
503,MBURv2_20417,ATP-dependent RNA helicase SrmB,45.0,43.0
504,MBURv2_20418,putative membrane protein,98.0,119.0
505,MBURv2_20419,Rhomboid family protein,100.0,100.0
506,MBURv2_20420,conserved protein of unknown function,255.0,216.0
507,MBURv2_20421,ATPase and DNA damage recognition protein of nucleotide excision repair excinuclease UvrABC,66.0,58.0
508,MBURv2_20422,conserved membrane protein of unknown function,299.0,282.0
509,MBURv2_20423,N-(5'-phosphoribosyl)anthranilate isomerase (PRAI),158.0,247.0
510,MBURv2_20424,"tryptophan synthase, beta subunit",227.0,200.0
511,MBURv2_20425,tryptophan synthase alpha chain,274.0,263.0
512,MBURv2_20426,"acetyl-CoA carboxylase, beta (carboxyltranferase) subunit",416.0,338.0
513,MBURv2_20427,bifunctional folylpolyglutamate synthase and dihydrofolate synthase,177.0,155.0
514,MBURv2_20428,putative Sporulation domain protein,179.0,151.0
515,MBURv2_20429,membrane protein required for colicin V production,181.0,146.0
516,MBURv2_20430,amidophosphoribosyltransferase,227.0,219.0
517,MBURv2_20431,o-acylhomoserine sulfhydrylase,256.0,196.0
518,MBURv2_20432,conserved exported protein of unknown function,590.0,587.0
519,MBURv2_20433,40-residue YVTN family beta-propeller repeat protein,109.0,109.0
520,MBURv2_20434,protein of unknown function,159.0,123.0
521,MBURv2_20435,NhaP-type Na+(K+)/H+ antiporter,122.0,144.0
522,MBURv2_20436,protein of unknown function,23.0,68.0
523,MBURv2_20437,FeS assembly SUF system protein SufT,55.0,74.0
524,MBURv2_20438,putative oxoacyl-(acyl carrier protein) reductase,53.0,61.0
525,MBURv2_20439,Phosphoglycolate phosphatase 2,46.0,46.0
526,MBURv2_20440,bifunctional 3-demethylubiquinone-9 3-methyltransferase and 2-octaprenyl-6-hydroxy phenol methylase,122.0,97.0
527,MBURv2_20441,5-methylthioadenosine/S-adenosylhomocysteine deaminase,51.0,46.0
528,MBURv2_20442,Methylthioribose-1-phosphate isomerase,25.0,28.0
529,MBURv2_20443,conserved membrane protein of unknown function,63.0,54.0
530,MBURv2_20444,protein of unknown function,75.0,91.0
531,MBURv2_20445,"Glutathione S-transferase, N-terminal domain protein",42.0,56.0
532,MBURv2_20446,conserved protein of unknown function,195.0,249.0
533,MBURv2_20447,conserved protein of unknown function,253.0,211.0
534,MBURv2_20448,conserved protein of unknown function,107.0,112.0
535,MBURv2_20449,Beta-lactamase-like,107.0,112.0
536,MBURv2_20450,Poly(3-hydroxybutyrate) depolymerase-like protein,261.0,272.0
537,MBURv2_20451,conserved exported protein of unknown function,596.0,609.0
538,MBURv2_20452,Ethyl tert-butyl ether degradation EthD,396.0,418.0
539,MBURv2_20453,"Transcriptional regulator, LysR family",114.0,112.0
540,MBURv2_20454,Peptide deformylase 2,289.0,275.0
541,MBURv2_20455,conserved membrane protein of unknown function,76.0,91.0
542,MBURv2_20456,conserved protein of unknown function,7.0,5.0
543,MBURv2_20457,Monofunctional biosynthetic peptidoglycan transglycosylase,49.0,45.0
544,MBURv2_20458,Cytochrome c family protein,242.0,288.0
545,MBURv2_20459,protein of unknown function,9.0,8.0
546,MBURv2_20460,putative methyltransferase,23.0,31.0
547,MBURv2_20461,conserved protein of unknown function,13.0,22.0
548,MBURv2_20462,conserved exported protein of unknown function,75.0,86.0
549,MBURv2_20463,D-Ala-D-Ala carboxypeptidase 3 (S13),18.0,22.0
550,MBURv2_20464,L-serine dehydratase 3,82.0,92.0
551,MBURv2_20465,Outer membrane protein assembly factor BamD,114.0,108.0
552,MBURv2_20466,23S rRNA pseudouridine synthase,26.0,32.0
553,MBURv2_20467,conserved hypothetical protein,18.0,55.0
554,MBURv2_20468,Zinc/iron permease,67.0,57.0
555,MBURv2_20469,Phosphoglucomutase,460.0,466.0
556,MBURv2_20470,ErfK/YbiS/YcfS/YnhG family protein,2636.0,2562.0
557,MBURv2_20471,putative lipoprotein,12157.0,9572.0
558,MBURv2_20472,"putative L,D-transpeptidase ErfK/SrfK",197.0,207.0
559,MBURv2_20473,Recombination-associated protein RdgC,98.0,115.0
560,MBURv2_20474,T/U mismatch-specific DNA glycosylase,120.0,154.0
561,MBURv2_20475,conserved exported protein of unknown function,185.0,194.0
562,MBURv2_20476,conserved protein of unknown function,312.0,344.0
563,MBURv2_20477,DNA polymerase IV 3,135.0,136.0
564,MBURv2_20478,Lipase,251.0,176.0
565,MBURv2_20479,conserved protein of unknown function,243.0,264.0
566,MBURv2_20480,site-specific tyrosine recombinase,42.0,43.0
567,MBURv2_20481,conserved protein of unknown function,81.0,106.0
568,MBURv2_20482,diaminopimelate epimerase,57.0,58.0
569,MBURv2_20483,diaminopimelate decarboxylase,97.0,102.0
570,MBURv2_20484,conserved exported protein of unknown function,44.0,68.0
571,MBURv2_20485,"putative TRAP dicarboxylate transporter, DctM subunit",49.0,37.0
572,MBURv2_20486,"putative TRAP C4-dicarboxylate transport system, DctQ subunit",20.0,34.0
573,MBURv2_20487,conserved exported protein of unknown function,258.0,214.0
574,MBURv2_20488,conserved membrane protein of unknown function,55.0,75.0
575,MBURv2_20489,protein of unknown function,10.0,15.0
576,MBURv2_20490,protein of unknown function,98.0,98.0
577,MBURv2_20491,conserved protein of unknown function,71.0,29.0
578,MBURv2_20492,Peptidase M23,104.0,73.0
579,MBURv2_20493,protein of unknown function,246.0,175.0
580,MBURv2_20494,conserved protein of unknown function,249.0,221.0
581,MBURv2_20495,conserved exported protein of unknown function,171.0,191.0
582,MBURv2_20496,conserved protein of unknown function,224.0,220.0
583,MBURv2_20497,putative Fimbrial protein pilin similar to FimU,210.0,165.0
584,MBURv2_20498,Pilus assembly protein,113.0,125.0
585,MBURv2_20499,Uncharacterized 14.9 kDa protein in rep-hol intergenic region,20.0,17.0
586,MBURv2_20500,conserved protein of unknown function,12.0,14.0
587,MBURv2_20501,protein of unknown function,64.0,37.0
588,MBURv2_30001,protein of unknown function,0.0,0.0
589,MBURv2_30002,Adenine phosphoribosyltransferase (fragment),0.0,0.0
590,MBURv2_30003,protein of unknown function,0.0,0.0
591,MBURv2_30004,protein of unknown function,0.0,0.0
592,MBURv2_30005,protein of unknown function,0.0,0.0
593,MBURv2_30006,exported protein of unknown function,0.0,0.0
594,MBURv2_30007,protein of unknown function,0.0,0.0
595,MBURv2_30008,Cobyrinic acid ac-diamide synthase,132.0,177.0
596,MBURv2_30009,CHAD domain containing protein,129.0,155.0
597,MBURv2_30010,"putative phosphohistidine phosphatase, SixA",91.0,84.0
598,MBURv2_30011,"ABC-type phosphate transport system, periplasmic component",31.0,49.0
599,MBURv2_30012,"putative ABC-type phosphate transport system, permease component",39.0,37.0
600,MBURv2_30013,"putative ABC-type phosphate transport system, auxiliary and permease component",48.0,48.0
601,MBURv2_30014,phosphate transporter subunit ; ATP-binding component of ABC superfamily,51.0,66.0
602,MBURv2_30015,negative regulator of PhoR/PhoB two-component regulator,48.0,66.0
603,MBURv2_30016,conserved protein of unknown function,67.0,67.0
604,MBURv2_30017,phosphoribosylglycinamide synthetase phosphoribosylamine-glycine ligase,79.0,76.0
605,MBURv2_30018,fused IMP cyclohydrolase ; phosphoribosylaminoimidazolecarboxamide formyltransferase,121.0,120.0
606,MBURv2_30019,"DNA-binding protein for site-specific recombination, transcription of rRNA and tRNA operons and DNA replication",138.0,110.0
607,MBURv2_30020,tRNA-dihydrouridine synthase B,45.0,38.0
608,MBURv2_30021,protein of unknown function,49.0,77.0
609,MBURv2_30022,conserved protein of unknown function,158.0,143.0
610,MBURv2_30023,protein of unknown function,190.0,161.0
611,MBURv2_30024,Methyltransferase small,56.0,68.0
612,MBURv2_30025,conserved protein of unknown function,45.0,41.0
613,MBURv2_30026,methylase for 50S ribosomal subunit protein L11,163.0,152.0
614,MBURv2_30027,"acetyl-CoA carboxylase, biotin carboxylase subunit",429.0,388.0
615,MBURv2_30028,"acetyl CoA carboxylase, BCCP subunit",540.0,507.0
616,MBURv2_30029,"3-dehydroquinate dehydratase, type II",559.0,490.0
617,MBURv2_30030,Redoxin domain protein,68.0,92.0
618,MBURv2_30031,Thiol:disulfide interchange protein DsbD,78.0,73.0
619,MBURv2_30032,Divalent-cation tolerance protein CutA,77.0,65.0
620,MBURv2_30033,FxsA cytoplasmic membrane protein,157.0,107.0
621,MBURv2_30034,conserved protein of unknown function,1865.0,1872.0
622,MBURv2_30035,DNA-dependent ATPase I and helicase II,70.0,62.0
623,MBURv2_30036,conserved protein of unknown function,108.0,61.0
624,MBURv2_30037,putative Ribonuclease T(1),139.0,174.0
625,MBURv2_30038,"nitrate reductase, large subunit",68.0,48.0
626,MBURv2_30039,putative FAD-dependent pyridine nucleotide-disulphide oxidoreductase; nitrate or nitrite reductase subunit,93.0,48.0
627,MBURv2_30040,conserved exported protein of unknown function,128.0,102.0
628,MBURv2_30041,"Nitrate ABC transporter, ATPase subunits C and D",66.0,66.0
629,MBURv2_30042,Binding-protein-dependent transport systems inner membrane component,83.0,74.0
630,MBURv2_30043,Tat pathway signal sequence domain protein,117.0,126.0
631,MBURv2_30044,protein of unknown function,80.0,23.0
632,MBURv2_30045,Diguanylate cyclase,20.0,21.0
633,MBURv2_30046,putative two-component sensor histidine kinase,74.0,79.0
634,MBURv2_30047,putative two-component hybrid sensor and regulator,65.0,73.0
635,MBURv2_30048,cysteine synthase B (O-acetylserine sulfhydrolase B),62.0,87.0
636,MBURv2_30049,conserved exported protein of unknown function,56.0,48.0
637,MBURv2_30050,conserved exported protein of unknown function,219.0,206.0
638,MBURv2_30051,23S rRNA (Uracil-5-)-methyltransferase(23S rRNA(M- 5-U1939)-methyltransferase),152.0,152.0
639,MBURv2_30052,conserved protein of unknown function,239.0,263.0
640,MBURv2_30053,conserved hypothetical protein,117.0,123.0
641,MBURv2_30054,pseudouridylate synthase I,77.0,67.0
642,MBURv2_30055,Para-aminobenzoate synthase component 1,28.0,24.0
643,MBURv2_30056,Aspartate/glutamate/uridylate kinase,28.0,54.0
644,MBURv2_30057,conserved protein of unknown function,100.0,105.0
645,MBURv2_30058,conserved exported protein of unknown function,587.0,428.0
646,MBURv2_30059,conserved protein of unknown function,80.0,69.0
647,MBURv2_30060,GTP-binding protein HSR1-related protein,79.0,67.0
648,MBURv2_30061,protein of unknown function,53.0,46.0
649,MBURv2_30062,conserved protein of unknown function,54.0,50.0
650,MBURv2_30063,putative nucleic acid-binding protein,93.0,78.0
651,MBURv2_30064,N-6 DNA methylase,9.0,12.0
652,MBURv2_30065,N-6 DNA methylase,6.0,5.0
653,MBURv2_30066,putative Restriction modification system DNA specificity domain-containing protein,11.0,12.0
654,MBURv2_30067,HsdR family type I site-specific deoxyribonuclease,20.0,17.0
655,MBURv2_30068,protein of unknown function,15.0,17.0
656,MBURv2_30069,Serine/threonine-protein kinase HipA,30.0,22.0
657,MBURv2_30070,conserved protein of unknown function,61.0,37.0
658,MBURv2_30071,S-adenosylmethionine:tRNA ribosyltransferase-isomerase,74.0,75.0
659,MBURv2_30072,Glyoxalase/bleomycin resistance protein/ring-cleaving dioxygenase,114.0,133.0
660,MBURv2_30073,Malto-oligosyltrehalose trehalohydrolase,171.0,156.0
661,MBURv2_30074,transcription-repair coupling factor,40.0,30.0
662,MBURv2_30075,RES domain protein,54.0,46.0
663,MBURv2_30076,conserved protein of unknown function,93.0,69.0
664,MBURv2_30077,conserved protein of unknown function,20.0,18.0
665,MBURv2_30078,TRAP dicarboxylate transporter-DctM subunit,17.0,16.0
666,MBURv2_30079,TRAP C4-dicarboxylate transporter,16.0,26.0
667,MBURv2_30080,"Extracellular solute-binding protein, family 7",37.0,50.0
668,MBURv2_30081,conserved exported protein of unknown function,31.0,47.0
669,MBURv2_30082,conserved protein of unknown function,16.0,3.0
670,MBURv2_30083,putative polyketide synthase; enediyne polyketide synthase,9.0,10.0
671,MBURv2_30084,Enediyne biosynthesis protein UnbU,8.0,18.0
672,MBURv2_30085,conserved exported protein of unknown function,20.0,20.0
673,MBURv2_30086,conserved protein of unknown function,16.0,8.0
674,MBURv2_30087,conserved exported protein of unknown function,46.0,37.0
